1,223-01.jpg,0,0,63,1404135408,4舍,"No.4dormitory
",华师大,共青场旁,中国,中国
2,223-02.jpg,542,391,51,1404135408,东方明珠,Oriental Pearl,上海,上海,null,null
3,223-03.jpg,526,321,54,1404135410,海洋馆,marine museum,上海,上海,null,null
4,223-04.jpg,640,427,87,1404135410,海洋馆,marine museum,上海,华师大,null,上海
5,223-05.jpg,600,450,113,1404135410,河西食堂,HeXiRestaurant,华师大,河西食堂,中国,上海
6,223-06.jpg,1024,768,269,1404135411,科技馆,science and technology museum,上海,上海,null,null
7,223-07.jpg,311,431,27,1404135411,蜡像馆,wax work museum,上海,上海,null,null
8,223-08.jpg,980,652,98,1404135411,蜡像馆,wax work museum,上海,上海,null,null
9,223-09.jpg,800,575,56,1404135411,蜡像馆,wax work museum,上海,上海,null,null
10,223-10.jpg,490,368,39,1404135410,理科楼,LiKeLou,华师大,华师大,中国,上海
11,223-11.jpg,0,0,45,1404135409,毛像,Mao Statue,华师大,爱之坪前,中国,上海
12,223-12.jpg,950,658,103,1404135410,毛像,Mao Statue,华师大,爱之坪前,中国,上海
13,223-13.jpg,500,333,197,1404135408,南京东路,Nanjing East Road,上海,上海,null,null
14,223-14.jpg,1024,687,189,1404135408,南京东路,Nanjing East Road,上海,上海,null,null
15,223-15.jpg,700,525,79,1404135409,数学馆,math library,华师大,爱之坪旁,中国,上海
16,223-16.jpg,480,360,20,1404135408,体育馆,gymnasium,华师大,华师大大门,中国,上海
17,223-17.jpg,550,412,39,1404135408,体育馆,gymnasium,华师大,华师大大门,中国,上海
18,223-18.jpg,980,330,318,1404135410,田子坊,Tianzifang,上海,上海,null,null
19,223-19.jpg,1085,720,409,1404135410,田子坊,Tianzifang,上海,上海,null,null
20,223-20.jpg,1600,1067,244,1404135408,外滩,the Bund,上海,上海,null,null
21,223-21.jpg,1600,1195,261,1404135409,外滩,the Bund,上海,上海,null,null
22,223-22.jpg,819,541,71,1404135409,文科大楼,Martin Hall,华师大,华师大门侧,中国,上海
23,223-23.jpg,700,466,191,1404135409,文史楼,Literature and history building,华师大,华师大门侧,中国,上海
24,223-24.jpg,400,282,99,1404135409,文史楼,Literature and history building,华师大,华师大门侧,中国,上海
25,223-25.jpg,621,571,107,1404135411,逸夫楼,Shaw Science Building,华师大,文科大楼旁,中国,上海
26,223-26.jpg,498,373,48,1404135410,游泳馆,indoor pool,华师大,校医院旁,中国,上海
27,223-27.jpg,1600,1200,322,1404135410,游泳馆,indoor pool,华师大,校医院旁,中国,上海
28,223-28.jpg,980,330,348,1404135411,豫园,Yu Garden,上海,上海,null,null
29,223-29.jpg,650,432,110,1404135411,豫园,Yu Garden,上海,上海,null,null
30,223-30.jpg,1028,685,211,1404135411,豫园,Yu Garden,上海,上海,null,null
