1,107_1.jpg,700,525,65,1404126254,理科楼,Like building,华师大,理科楼,中国,上海
2,107_10.jpg,1024,768,142,1404126254,北京烤鸭,Beijing Roast Duck,中国,北京,null,null
3,107_11.jpg,1024,683,214,1404126254,北京鸟巢,?Beijing Bird's Nest,中国,北京,null,null
4,107_12.jpg,600,800,129,1404127833,环球港,Universal port,中国,上海,null,null
5,107_13.jpg,1024,683,234,1404126254,三亚海边,The sea of Sanya,中国,三亚,null,null
6,107_14.jpg,1024,683,195,1404126254,毛泽东像,Maozedong's statue,中国,长沙,null,null
7,107_15.jpg,955,568,142,1404126254,三亚海边,The sea of Sanya,中国,三亚,null,null
8,107_16.jpg,800,600,106,1404129021,石碑,Stele,华师大,石碑,中国,上海
9,107_17.jpg,1024,683,273,1404126254,亭台楼阁,pavilions,中国,杭州,null,null
10,107_18.jpg,1024,469,247,1404126254,西湖美景,Wast Lake's beautiful scenery,中国,杭州,null,null
11,107_19.jpg,1024,685,129,1404126254,三亚海边,The sea of Sanya,中国,三亚,null,null
12,107_2.jpg,1024,768,256,1404126254,天津站,Tianjin?Station,中国,天津,null,null
13,107_20.jpg,1600,1068,313,1404126254,西湖美景,Wast Lake's beautiful scenery,中国,杭州,null,null
14,107_21.jpg,639,427,159,1404126254,田子坊,Tianzifang,中国,上海,null,null
15,107_22.jpg,1024,683,477,1404126254,田子坊,Tianzifang,中国,上海,null,null
16,107_23.jpg,1280,857,377,1404126254,外滩,The Bund,中国,上海,null,null
17,107_24.jpg,1067,1600,244,1404126254,田子坊,Tianzifang,中国,上海,null,null
18,107_25.jpg,800,450,147,1404126254,外滩,The Bund,中国,上海,null,null
19,107_26.jpg,980,330,318,1404126254,田子坊,Tianzifang,中国,上海,null,null
20,107_27.jpg,610,405,92,1404126255,南翔古镇,Nanxiang old town,中国,上海,null,null
21,107_28.jpg,853,640,110,1404127329,丽娃河,Rio Rita,华师大,丽娃河,中国,上海
22,107_29.jpg,800,600,166,1404127360,丽娃河,Rio Rita,华师大,丽娃河,中国,上海
23,107_3.jpg,1024,678,150,1404126255,天津西站,Tianjin West Railway Station,中国,天津,null,null
24,107_30.jpg,853,640,162,1404127306,河西食堂,Hexi canteen,华师大,河西食堂,中国,上海
25,107_4.jpg,1024,576,149,1404126255,天津之眼,The eye of Tianjin,中国,天津,null,null
26,107_5.jpg,800,600,87,1404129082,思羣堂,Siquntang,华师大,思羣堂,中国,上海
27,107_6.jpg,450,272,90,1404126255,华师正门,East China Normal University's main entrence,华师大,正门口,中国,上海
28,107_7.jpg,800,564,132,1404126255,天塔,Sky Tower,中国,天津,null,null
29,107_8.jpg,1600,1200,162,1404126255,丽娃河,Rio Rita,华师大,丽娃河,中国,上海
30,107_9.jpg,800,600,111,1404126255,长城,The Great Wall,中国,北京,null,null
